host_epoch,t_rel,esp_local_timestamp_us,seq,mac,rssi,noise_floor,rate,mcs,bandwidth,channel,secondary_channel,sig_len,num_subcarriers,amplitude_json,phase_json
1786700256.452490,24.102577,22407961,166,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 6.7082, 26.0768, 25.807, 25.807, 23.6008, 21.4009, 17.8045, 14.2127, 10.0, 5.3852, 2.2361, 6.3246, 12.083, 16.1555, 19.6977, 23.2594, 25.0799, 26.9258, 27.8568, 26.5707, 24.3516, 22.1359, 18.9737, 14.5602, 9.4868, 4.4721, 1.0, 3.0, 13.0, 16.0, 20.0, 23.0217, 25.02, 26.0192, 27.074, 26.0768, 24.0832, 22.0907, 18.1108, 13.0384, 8.0, 3.1623, 2.8284, 8.544, 13.6015, 17.72, 21.8403, 25.0, 26.9258, 27.6586, 27.4591, 25.318, 24.3311, 22.2036, 6.0828, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.10715, -1.00407, -0.95055, -0.95055, -0.93577, -0.91795, -0.90483, -0.88507, -0.9273, -1.19029, -2.67795, 2.81984, 2.71497, 2.76109, 2.72337, 2.69717, 2.73147, 2.76109, 2.77442, 2.79604, 2.80686, 2.81984, 2.81984, 2.86329, 2.81984, 2.67795, 1.5708, 0.0, 0.0, 0.0, 0.0, 0.04345, 0.03998, 0.03844, 0.07394, 0.07677, 0.08314, 0.09066, 0.11066, 0.07677, 0.0, -0.32175, -2.35619, -2.78282, -2.84309, -2.85554, -2.86329, -2.8578, -2.8786, -2.92292, -2.95848, -2.98294, -2.97644, -3.00606, -2.97644, 0.0, 0.0, 0.0, 0.0]"
1786700256.493965,24.144052,22447385,167,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 2.8284, 2.8284, 8.2462, 13.3417, 17.4642, 21.587, 25.9615, 28.1603, 29.4109, 30.3645, 29.7321, 27.5136, 24.3516, 20.6155, 16.1555, 10.4403, 5.099, 1.0, 7.0711, 12.0416, 17.0294, 21.2603, 25.4951, 27.5862, 29.0, 29.0, 14.1421, 26.1725, 23.3452, 19.105, 14.1421, 8.4853, 3.6056, 3.1623, 8.9443, 14.7648, 19.2354, 24.1868, 26.9258, 30.0167, 30.8869, 31.7648, 30.4138, 28.6531, 25.0599, 21.9545, 16.1245, 10.8167, 4.2426, 1.0, 6.7082, 11.6619, 15.2643, 3.6056, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -0.7854, -0.7854, -2.35619, -2.89661, -2.91479, -2.9105, -2.90785, -2.86858, -2.85354, -2.83059, -2.84067, -2.79857, -2.80835, -2.80686, -2.74307, -2.76109, -2.85014, -2.9442, 1.5708, 0.7854, 0.72664, 0.70226, 0.71883, 0.7299, 0.75976, 0.76101, 0.76101, 0.7854, 0.81242, 0.81569, 0.82242, 0.7854, 0.7854, 0.588, -1.89255, -2.03444, -2.06474, -2.0577, -2.08994, -2.11759, -2.09407, -2.07789, -2.06261, -2.04915, -2.08128, -2.07014, -2.09559, -2.08994, -2.1588, -2.35619, 1.5708, 1.10715, 1.03038, 1.01914, 0.98279, 0.0, 0.0, 0.0, 0.0]"
1786700256.532234,24.182322,22490905,168,0c:f0:b4:a0:6a:a0,-38,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 2.2361, 12.2066, 12.2066, 12.8062, 11.4018, 10.0, 7.8102, 6.4031, 3.6056, 1.4142, 2.0, 4.4721, 6.7082, 8.0623, 10.2956, 12.083, 13.4164, 14.3178, 13.9284, 13.9284, 12.6491, 11.7047, 9.4868, 7.6158, 5.3852, 2.8284, 1.0, 1.4142, 6.0828, 8.0623, 10.0499, 11.1803, 12.1655, 12.1655, 13.1529, 12.1655, 12.1655, 10.198, 8.2462, 6.3246, 4.1231, 1.0, 1.0, 4.1231, 6.3246, 8.2462, 10.4403, 11.4018, 13.3417, 13.3417, 13.3417, 13.1529, 11.1803, 10.0499, 3.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.46365, 0.61073, 0.61073, 0.67474, 0.66104, 0.6435, 0.69474, 0.67474, 0.588, 0.7854, -1.5708, -2.03444, -2.03444, -2.08994, -2.07789, -1.99742, -2.03444, -2.0032, -1.93797, -1.93797, -1.89255, -1.91957, -1.89255, -1.97569, -1.9513, -2.35619, 3.14159, 2.35619, 1.73595, 1.69515, 1.67046, 1.75065, 1.73595, 1.73595, 1.72345, 1.73595, 1.73595, 1.76819, 1.81577, 1.89255, 1.81577, 1.5708, -1.5708, -1.32582, -1.24905, -1.32582, -1.27934, -1.30454, -1.344, -1.344, -1.344, -1.41815, -1.39094, -1.47113, -1.5708, 0.0, 0.0, 0.0, 0.0]"
1786700256.571924,24.222012,22533930,169,0c:f0:b4:a0:6a:a0,-38,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 6.3246, 22.1359, 22.1359, 20.8806, 19.6469, 17.72, 14.5602, 12.3693, 8.2462, 4.4721, 2.0, 4.4721, 9.2195, 13.1529, 16.2788, 18.2483, 20.3961, 21.587, 21.587, 20.6155, 19.6469, 17.72, 14.5602, 10.4403, 7.2801, 3.0, 1.0, 3.1623, 10.8167, 13.8924, 16.6433, 19.7231, 21.9545, 22.4722, 23.0217, 22.2036, 20.0, 17.2047, 14.4222, 10.8167, 6.7082, 3.1623, 2.0, 5.831, 10.6301, 14.1421, 17.6918, 19.799, 21.2132, 21.2603, 20.6155, 19.8494, 17.8045, 16.4012, 4.2426, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.89255, -1.89255, -1.89255, -1.86225, -1.82812, -1.85685, -1.8491, -1.81577, -1.81577, -2.03444, 3.14159, 2.03444, 1.78947, 1.72345, 1.75614, 1.73595, 1.76819, 1.80454, 1.80454, 1.81577, 1.82812, 1.85685, 1.8491, 1.86225, 1.8491, 1.5708, 0.0, -1.24905, -0.98279, -1.04272, -0.99946, -1.03907, -1.046, -1.00748, -0.97075, -0.94531, -0.9273, -0.95055, -0.98279, -0.98279, -1.10715, -1.24905, 3.14159, 2.60117, 2.42276, 2.35619, 2.39617, 2.35619, 2.35619, 2.28963, 2.25311, 2.28489, 2.23677, 2.22649, 2.35619, 0.0, 0.0, 0.0, 0.0]"
1786700256.612318,24.262405,22568345,170,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 3.6056, 2.8284, 8.0, 13.0384, 17.1172, 22.0907, 26.0768, 28.0179, 30.0167, 30.0, 29.0, 28.0179, 25.02, 21.0238, 16.0312, 11.0, 5.0, 2.0, 6.7082, 12.083, 17.088, 21.5407, 24.6982, 28.2312, 29.5466, 30.4631, 14.3178, 26.4008, 23.2594, 18.7883, 14.3178, 9.4868, 4.0, 4.1231, 9.2195, 14.8661, 19.8494, 24.0832, 27.6586, 31.241, 31.241, 31.8904, 30.4795, 28.4253, 25.6125, 21.4009, 16.4012, 10.0, 4.4721, 1.4142, 6.4031, 12.2066, 15.8114, 3.6056, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -0.98279, -2.35619, 3.14159, 3.06482, 3.02448, 3.05093, 3.06482, 3.10589, 3.10827, 3.14159, 3.14159, -3.10589, -3.10161, -3.09401, -3.07917, 3.14159, 3.14159, 1.5708, 0.46365, 0.42663, 0.35877, 0.38051, 0.37299, 0.40024, 0.41822, 0.40489, 0.43241, 0.42976, 0.44442, 0.43984, 0.43241, 0.32175, 0.0, -1.81577, -2.27942, -2.40378, -2.4275, -2.41495, -2.43297, -2.44685, -2.44685, -2.42276, -2.42585, -2.45586, -2.46685, -2.48875, -2.4859, -2.49809, -2.67795, 0.7854, 0.67474, 0.61073, 0.60554, 0.588, 0.0, 0.0, 0.0, 0.0]"
1786700256.650096,24.300183,22607737,171,0c:f0:b4:a0:6a:a0,-39,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 1.4142, 0.0, 3.6056, 5.831, 8.0623, 10.2956, 11.1803, 13.0, 13.0, 13.9284, 13.0, 12.6491, 10.7703, 8.544, 6.7082, 4.4721, 2.2361, 1.4142, 4.1231, 6.0828, 9.0554, 11.0454, 13.0384, 14.0357, 14.1421, 14.1421, 7.0711, 13.1529, 12.1655, 10.198, 8.0623, 5.099, 2.0, 1.0, 3.1623, 5.3852, 8.544, 10.7703, 11.7047, 12.6491, 13.6015, 13.6015, 13.6015, 12.6491, 10.4403, 8.544, 6.3246, 4.1231, 1.0, 1.4142, 4.4721, 6.3246, 8.2462, 2.2361, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 2.35619, 0.0, -0.588, -0.54042, -0.51915, -0.5071, -0.46365, -0.39479, -0.39479, -0.36717, -0.39479, -0.32175, -0.38051, -0.35877, -0.46365, -0.46365, -1.10715, -2.35619, -2.89661, -2.97644, -3.03094, -3.05093, -3.06482, -3.07029, -2.9997, -2.9997, -2.9997, -2.98894, -2.97644, -2.9442, -3.01724, -2.9442, 3.14159, 1.5708, 0.32175, 0.38051, 0.35877, 0.38051, 0.34877, 0.32175, 0.2985, 0.2985, 0.2985, 0.32175, 0.29146, 0.35877, 0.32175, 0.24498, 0.0, -2.35619, -2.67795, -2.81984, -2.89661, -2.67795, 0.0, 0.0, 0.0, 0.0]"
1786700256.690675,24.340763,22645550,172,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 4.2426, 2.2361, 7.0711, 12.0416, 17.0294, 21.0238, 25.0799, 27.2947, 28.2843, 29.4279, 28.4429, 26.4764, 23.5372, 19.4165, 14.5602, 10.198, 5.0, 2.2361, 7.2111, 13.0384, 18.0278, 22.4722, 26.0768, 28.8444, 29.4109, 30.2324, 15.0, 27.0185, 24.2074, 19.8494, 15.0, 9.434, 4.1231, 3.0, 8.544, 14.7648, 19.7231, 23.3238, 26.9258, 29.1548, 30.0167, 30.8869, 30.0167, 27.7849, 24.6982, 21.095, 16.1245, 9.434, 3.6056, 2.2361, 7.2111, 12.2066, 15.8114, 4.2426, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, -2.35619, 2.67795, 1.71269, 1.65394, 1.62955, 1.61838, 1.65063, 1.71787, 1.71269, 1.74153, 1.74751, 1.76078, 1.78486, 1.77829, 1.8491, 1.76819, 1.5708, -0.46365, -0.98279, -1.00407, -0.98279, -1.00748, -1.00407, -0.98279, -0.9545, -0.97362, -0.9273, -0.89028, -0.90251, -0.85671, -0.9273, -1.0122, -1.32582, 3.14159, 2.78282, 2.64765, 2.60987, 2.60117, 2.5948, 2.60117, 2.61831, 2.63449, 2.61831, 2.61352, 2.58729, 2.59304, 2.62245, 2.58299, 2.55359, -0.46365, -0.588, -0.61073, -0.60554, -0.7854, 0.0, 0.0, 0.0, 0.0]"
1786700256.728295,24.378383,22686624,173,0c:f0:b4:a0:6a:a0,-38,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 3.1623, 13.0384, 13.0384, 12.0416, 11.0, 10.0, 8.0, 6.0, 4.1231, 2.2361, 2.2361, 3.6056, 6.7082, 8.544, 10.7703, 12.083, 13.4164, 14.3178, 14.7648, 13.8924, 12.53, 11.6619, 9.434, 8.0623, 5.831, 3.1623, 1.0, 1.4142, 5.6569, 7.0711, 9.2195, 10.6301, 12.0416, 13.4536, 12.8062, 12.0416, 10.6301, 10.0, 7.8102, 5.831, 3.6056, 1.4142, 1.4142, 4.4721, 7.2111, 9.434, 10.8167, 12.2066, 13.6015, 13.6015, 13.6015, 12.8062, 12.0416, 10.6301, 2.8284, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -0.32175, -0.07677, -0.07677, -0.08314, 0.0, 0.0, 0.0, 0.0, -0.24498, -0.46365, -2.03444, -2.55359, -2.67795, -2.78282, -2.76109, -2.71497, -2.67795, -2.70918, -2.64765, -2.61352, -2.64225, -2.60117, -2.58299, -2.62245, -2.60117, -2.81984, 3.14159, 0.7854, 0.7854, 0.7854, 0.86217, 0.85197, 0.84415, 0.83798, 0.89606, 0.84415, 0.85197, 0.9273, 0.87606, 1.03038, 0.98279, 0.7854, -2.35619, -2.03444, -2.1588, -2.1294, -2.1588, -2.18152, -2.19959, -2.19959, -2.19959, -2.24554, -2.29744, -2.28963, -2.35619, 0.0, 0.0, 0.0, 0.0]"
1786700256.769931,24.420019,22729545,174,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.8284, 2.8284, 8.2462, 13.3417, 17.2627, 22.561, 25.7099, 27.8927, 30.0832, 30.0832, 29.4109, 27.5136, 25.2982, 21.1896, 15.8114, 10.4403, 5.099, 2.0, 7.0711, 12.0416, 17.8045, 21.4009, 25.0, 27.0185, 29.0689, 29.8329, 14.2127, 26.9072, 23.3452, 19.105, 14.8661, 9.2195, 3.1623, 3.1623, 9.434, 14.4222, 19.4165, 24.4131, 28.0179, 30.8058, 31.6228, 31.6228, 30.2324, 28.0179, 25.807, 21.4009, 17.0294, 10.6301, 4.2426, 1.0, 6.4031, 11.4018, 15.6205, 3.6056, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -0.7854, -2.35619, -2.89661, -2.91479, -2.96692, -2.91812, -2.90605, -2.88792, -2.87243, -2.87243, -2.83059, -2.80835, -2.81984, -2.80492, -2.81984, -2.85014, -2.9442, 1.5708, 0.7854, 0.72664, 0.66597, 0.65285, 0.6435, 0.68052, 0.71236, 0.69045, 0.68573, 0.73282, 0.7551, 0.74838, 0.73782, 0.70863, 0.32175, -1.89255, -2.1294, -2.1588, -2.17308, -2.18152, -2.1786, -2.19482, -2.17634, -2.17634, -2.16797, -2.1786, -2.19105, -2.22364, -2.27305, -2.28963, -2.35619, 1.5708, 0.89606, 0.90975, 0.87606, 0.98279, 0.0, 0.0, 0.0, 0.0]"
1786700256.808884,24.458971,22765212,175,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 2.0, 4.0, 1.4142, 6.3246, 11.7047, 16.7631, 21.1896, 24.3516, 26.9258, 28.2312, 28.6356, 27.7308, 25.9422, 23.7065, 19.2354, 14.7648, 9.8489, 4.1231, 3.0, 8.0623, 13.6015, 19.2094, 23.4307, 26.4008, 29.2062, 30.8058, 30.8058, 15.0, 28.0179, 25.2389, 20.8087, 15.8114, 10.6301, 5.0, 3.6056, 8.0623, 13.3417, 18.6815, 22.8035, 25.9615, 28.1603, 30.0832, 30.0832, 29.1204, 27.2029, 24.0416, 19.9249, 14.8661, 9.4868, 3.1623, 2.0, 8.2462, 13.6015, 16.7631, 5.3852, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 3.14159, 0.7854, 0.32175, 0.34877, 0.30288, 0.33667, 0.33474, 0.38051, 0.40024, 0.43241, 0.44752, 0.48089, 0.48251, 0.4869, 0.49394, 0.41822, 0.24498, -1.5708, -2.08994, -2.19959, -2.24554, -2.26553, -2.22187, -2.23484, -2.19482, -2.19482, -2.2143, -2.1786, -2.1588, -2.18546, -2.17634, -2.28963, -2.49809, 2.1588, 1.44644, 1.344, 1.29985, 1.30454, 1.29779, 1.28274, 1.30163, 1.30163, 1.2925, 1.2723, 1.27536, 1.26492, 1.22777, 1.24905, 1.24905, -1.5708, -1.81577, -1.8693, -1.87368, -1.9513, 0.0, 0.0, 0.0, 0.0]"
1786700256.850973,24.501060,22807799,176,0c:f0:b4:a0:6a:a0,-41,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 8.9443, 32.2025, 32.6956, 32.6956, 30.4631, 27.8568, 23.4094, 18.0278, 11.7047, 6.7082, 2.0, 7.0711, 14.0357, 18.0278, 23.0217, 27.0185, 30.0666, 32.1403, 33.1361, 32.1403, 29.2746, 26.1725, 22.2036, 17.1172, 11.1803, 5.0, 1.0, 4.1231, 17.088, 20.6155, 26.0, 29.5466, 31.7805, 33.1059, 34.0147, 33.541, 31.305, 27.7308, 23.2594, 17.8885, 10.7703, 5.099, 2.0, 9.2195, 15.6205, 20.8087, 25.0, 28.8444, 31.9061, 34.1321, 33.6155, 31.7648, 28.178, 25.4951, 5.831, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.03444, -2.02056, -1.9797, -1.9797, -1.97569, -1.93797, -1.91957, -1.91009, -1.91957, -2.03444, 3.14159, 1.71269, 1.6421, 1.62629, 1.61425, 1.60782, 1.63736, 1.66427, 1.66146, 1.66427, 1.70786, 1.68567, 1.70632, 1.68791, 1.75065, 1.5708, 0.0, -1.32582, -1.21203, -1.17227, -1.17601, -1.15257, -1.14938, -1.13417, -1.1466, -1.10715, -1.10715, -1.12328, -1.12638, -1.10715, -1.19029, -1.3734, 3.14159, 2.27942, 2.26553, 2.18546, 2.2143, 2.1588, 2.13272, 2.12629, 2.10101, 2.06261, 2.05032, 2.0169, 2.11122, 0.0, 0.0, 0.0, 0.0]"
1786700256.892992,24.543079,22847768,177,0c:f0:b4:a0:6a:a0,-42,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.2361, 7.6158, 13.9284, 18.0278, 21.5407, 26.0, 28.6356, 29.9666, 30.8707, 30.4138, 28.178, 25.0599, 20.5913, 16.1245, 11.1803, 5.3852, 2.0, 6.4031, 12.0416, 16.9706, 22.6274, 25.4558, 28.2843, 29.7321, 29.7321, 14.2127, 26.9072, 24.0832, 19.8494, 14.8661, 9.8995, 3.6056, 3.0, 8.9443, 14.7648, 19.7231, 24.1868, 27.7849, 30.0167, 31.9061, 32.7567, 31.9061, 29.6816, 26.0768, 21.6333, 16.6433, 11.4018, 5.0, 1.0, 7.2111, 12.2066, 15.6205, 3.6056, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.0, 0.0, -2.67795, -2.7367, -2.77442, -2.8023, -2.76109, -2.7468, -2.70918, -2.69287, -2.70692, -2.66324, -2.66207, -2.64225, -2.63449, -2.62245, -2.67795, -2.76109, 1.5708, 0.89606, 0.84415, 0.7854, 0.7854, 0.7854, 0.7854, 0.83298, 0.83298, 0.88507, 0.83798, 0.84415, 0.85671, 0.83298, 0.7854, 0.588, -1.5708, -2.03444, -2.06474, -2.10252, -2.08994, -2.09887, -2.09407, -2.13272, -2.11645, -2.13272, -2.14011, -2.13753, -2.1588, -2.14213, -2.23184, -2.2143, 1.5708, 0.98279, 0.96007, 0.87606, 0.98279, 0.0, 0.0, 0.0, 0.0]"
1786700256.929543,24.579631,22888216,178,0c:f0:b4:a0:6a:a0,-37,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 2.8284, 12.53, 12.53, 12.53, 11.6619, 10.8167, 8.6023, 7.2111, 5.0, 2.2361, 1.0, 3.6056, 5.0, 7.8102, 9.2195, 11.4018, 12.7279, 12.7279, 13.4536, 12.7279, 12.0416, 11.3137, 8.4853, 7.0711, 4.2426, 2.2361, 1.4142, 2.0, 7.2801, 8.544, 10.7703, 11.7047, 13.0, 12.6491, 13.6015, 12.6491, 12.6491, 11.7047, 9.4868, 7.2801, 4.1231, 2.0, 1.0, 3.6056, 5.831, 8.0623, 9.8489, 11.1803, 12.083, 12.53, 12.53, 11.6619, 10.8167, 10.0, 2.8284, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 2.35619, 2.07014, 2.07014, 2.07014, 2.11122, 2.1588, 2.19105, 2.1588, 2.2143, 2.03444, -1.5708, -0.98279, -0.9273, -0.87606, -0.86217, -0.90975, -0.7854, -0.7854, -0.73282, -0.7854, -0.72664, -0.7854, -0.7854, -0.7854, -0.7854, -1.10715, -2.35619, 3.14159, 2.86329, 2.78282, 2.76109, 2.79282, 2.7468, 2.81984, 2.84309, 2.81984, 2.81984, 2.79282, 2.81984, 2.86329, 2.89661, 3.14159, -1.5708, -0.588, -0.54042, -0.51915, -0.41822, -0.46365, -0.42663, -0.49935, -0.49935, -0.54042, -0.588, -0.6435, -0.7854, 0.0, 0.0, 0.0, 0.0]"
1786700256.967757,24.617844,22924824,179,0c:f0:b4:a0:6a:a0,-37,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 3.6056, 13.0, 13.0, 12.6491, 11.7047, 10.4403, 8.544, 6.3246, 4.4721, 1.4142, 1.4142, 4.1231, 6.0828, 8.0, 10.0499, 12.0416, 13.0384, 14.0357, 14.0357, 13.1529, 13.1529, 11.1803, 9.2195, 7.0711, 5.099, 3.0, 0.0, 1.0, 5.3852, 7.2801, 9.4868, 10.4403, 12.6491, 12.6491, 12.6491, 11.7047, 11.7047, 9.4868, 8.544, 6.3246, 3.1623, 1.0, 1.4142, 4.4721, 6.7082, 8.9443, 11.1803, 12.083, 13.0, 13.9284, 13.6015, 12.6491, 11.4018, 10.4403, 3.1623, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -0.588, -0.39479, -0.39479, -0.32175, -0.34877, -0.29146, -0.35877, -0.32175, -0.46365, -0.7854, -2.35619, -2.89661, -2.97644, 3.14159, -3.04192, -3.05845, -3.06482, -3.07029, -3.07029, -2.98894, -2.98894, -2.96174, -2.92292, -2.9997, -2.9442, 3.14159, 0.0, 0.0, 0.38051, 0.2783, 0.32175, 0.29146, 0.32175, 0.32175, 0.32175, 0.34877, 0.34877, 0.32175, 0.35877, 0.32175, 0.32175, 0.0, -2.35619, -2.67795, -2.67795, -2.67795, -2.67795, -2.71497, -2.7468, -2.77442, -2.84309, -2.81984, -2.87534, -2.85014, -2.81984, 0.0, 0.0, 0.0, 0.0]"
1786700257.008171,24.658258,22963224,180,0c:f0:b4:a0:6a:a0,-41,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 3.1623, 1.0, 6.3246, 11.4018, 16.4924, 21.587, 24.5153, 27.4591, 29.4279, 29.4279, 29.2746, 27.2947, 24.1868, 20.2237, 15.1327, 10.198, 4.4721, 2.8284, 7.2801, 13.6015, 18.6815, 23.7697, 26.9258, 29.8329, 31.0483, 32.0156, 15.8114, 28.4605, 25.2982, 21.1896, 16.7631, 10.4403, 5.099, 1.4142, 7.2111, 13.8924, 18.3576, 22.8254, 26.4008, 29.0689, 30.4138, 30.4138, 29.5296, 28.178, 24.5967, 20.1246, 15.6525, 9.4868, 3.1623, 2.8284, 8.0623, 13.0, 17.088, 5.3852, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 2.81984, 0.0, -0.32175, -0.26625, -0.24498, -0.23374, -0.2054, -0.18311, -0.17074, -0.17074, -0.13707, -0.14708, -0.12435, -0.14889, -0.13255, -0.1974, -0.46365, -2.35619, -2.86329, -2.84309, -2.87065, -2.88641, -2.8786, -2.90474, -2.88099, -2.88904, -2.81984, -2.81984, -2.81984, -2.80492, -2.83871, -2.85014, -2.9442, 0.7854, 0.588, 0.52807, 0.51239, 0.50284, 0.42976, 0.46365, 0.47835, 0.47835, 0.49394, 0.47952, 0.46365, 0.46365, 0.46365, 0.32175, 0.32175, -2.35619, -2.62245, -2.7468, -2.78282, -2.76109, 0.0, 0.0, 0.0, 0.0]"
1786700257.048950,24.699038,23003288,181,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 6.0828, 25.02, 26.0192, 25.0799, 24.0832, 21.095, 17.2627, 13.1529, 9.2195, 4.1231, 1.4142, 6.3246, 11.7047, 16.1555, 19.6977, 22.8473, 25.4951, 27.2947, 28.178, 26.4197, 25.0599, 21.9545, 18.3576, 14.7648, 9.8489, 5.099, 2.2361, 4.1231, 13.6015, 17.2047, 21.4009, 24.2074, 26.4008, 27.2029, 27.2029, 27.2029, 25.807, 23.0217, 18.0278, 14.4222, 8.6023, 3.6056, 1.4142, 7.2111, 13.0384, 16.6433, 20.2485, 23.8537, 26.6271, 27.2029, 27.0185, 25.6125, 23.4307, 21.2132, 5.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 1.73595, 1.61078, 1.60924, 1.65063, 1.65394, 1.66575, 1.74547, 1.72345, 1.78947, 1.81577, -0.7854, -1.24905, -1.22203, -1.19029, -1.15257, -1.1659, -1.12469, -1.07437, -1.09128, -1.05635, -1.07145, -1.046, -1.05841, -1.07685, -1.15257, -1.3734, -2.67795, 2.89661, 2.5128, 2.52134, 2.48875, 2.4733, 2.49052, 2.5128, 2.5128, 2.5128, 2.52134, 2.54154, 2.55359, 2.55359, 2.52134, 2.55359, -0.7854, -0.588, -0.56673, -0.57134, -0.5743, -0.57638, -0.59842, -0.6288, -0.68052, -0.67474, -0.69474, -0.7854, -0.9273, 0.0, 0.0, 0.0, 0.0]"
1786700257.087856,24.737943,23050416,182,0c:f0:b4:a0:6a:a0,-37,-97,11,5,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 6.0, 22.0227, 22.0227, 21.0, 20.0, 18.0, 15.0333, 12.0, 8.0, 4.0, 0.0, 4.1231, 8.2462, 11.4018, 14.5602, 17.72, 19.9249, 21.1896, 21.1896, 20.6155, 19.3132, 17.088, 13.9284, 10.7703, 7.2801, 3.0, 2.0, 2.8284, 11.4018, 14.2127, 17.8045, 19.8494, 22.0227, 23.4307, 22.6716, 21.9317, 20.5183, 18.4391, 14.8661, 12.0416, 7.8102, 3.6056, 1.0, 5.0, 9.2195, 13.4536, 16.9706, 19.105, 20.5183, 21.2603, 19.8494, 19.2094, 17.8045, 15.8114, 3.6056, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 3.09617, 3.09617, 3.14159, 3.14159, 3.14159, -3.07502, 3.14159, 3.14159, 3.14159, 0.0, 0.24498, 0.24498, 0.26625, 0.2783, 0.28605, 0.30588, 0.33667, 0.33667, 0.39852, 0.37089, 0.35877, 0.36717, 0.38051, 0.2783, 0.0, -1.5708, -2.35619, -2.48055, -2.45586, -2.47562, -2.4275, -2.45267, -2.44685, -2.41861, -2.38844, -2.39066, -2.43297, -2.40378, -2.41495, -2.44685, -2.55359, 1.5708, 0.9273, 0.86217, 0.83798, 0.7854, 0.74838, 0.75093, 0.71883, 0.71409, 0.67474, 0.66597, 0.60554, 0.588, 0.0, 0.0, 0.0, 0.0]"
